Freq.	V(vf)
1.06169555719872e+000	(3.36475034459509e+001dB,1.79999486708426e+002°)
1.06414301822431e+000	(3.36475034459061e+001dB,1.79999456410306e+002°)
1.06659612123026e+000	(3.36475034458590e+001dB,1.79999426109305e+002°)
1.06905487922266e+000	(3.36475034458095e+001dB,1.79999395805261e+002°)
1.07151930523761e+000	(3.36475034457053e+001dB,1.79999365498014e+002°)
1.07398941234124e+000	(3.36475034456511e+001dB,1.79999335187402e+002°)
1.07646521362983e+000	(3.36475034455946e+001dB,1.79999304873266e+002°)
1.07894672222983e+000	(3.36475034454833e+001dB,1.79999274555444e+002°)
1.08143395129794e+000	(3.36475034454221e+001dB,1.79999244233776e+002°)
1.08392691402120e+000	(3.36475034453061e+001dB,1.79999213908101e+002°)
1.08642562361706e+000	(3.36475034452401e+001dB,1.79999183578259e+002°)
1.08893009333343e+000	(3.36475034451718e+001dB,1.79999153244087e+002°)
1.09144033644876e+000	(3.36475034451011e+001dB,1.79999122905426e+002°)
1.09395636627209e+000	(3.36475034449756e+001dB,1.79999092562115e+002°)
1.09647819614318e+000	(3.36475034449002e+001dB,1.79999062213993e+002°)
1.09900583943252e+000	(3.36475034448224e+001dB,1.79999031860899e+002°)
1.10153930954141e+000	(3.36475034447423e+001dB,1.79999001502672e+002°)
1.10407861990207e+000	(3.36475034446073e+001dB,1.79998971139151e+002°)
1.10662378397766e+000	(3.36475034445224e+001dB,1.79998940770175e+002°)
1.10917481526240e+000	(3.36475034444351e+001dB,1.79998910395583e+002°)
1.11173172728159e+000	(3.36475034443454e+001dB,1.79998880015214e+002°)
1.11429453359173e+000	(3.36475034442010e+001dB,1.79998849628907e+002°)
1.11686324778056e+000	(3.36475034441065e+001dB,1.79998819236501e+002°)
1.11943788346715e+000	(3.36475034440097e+001dB,1.79998788837834e+002°)
1.12201845430196e+000	(3.36475034439105e+001dB,1.79998758432746e+002°)
1.12460497396692e+000	(3.36475034437565e+001dB,1.79998728021076e+002°)
1.12719745617551e+000	(3.36475034436525e+001dB,1.79998697602661e+002°)
1.12979591467280e+000	(3.36475034435462e+001dB,1.79998667177342e+002°)
1.13240036323556e+000	(3.36475034434374e+001dB,1.79998636744956e+002°)
1.13501081567231e+000	(3.36475034432738e+001dB,1.79998606305342e+002°)
1.13762728582343e+000	(3.36475034431602e+001dB,1.79998575858338e+002°)
1.14024978756117e+000	(3.36475034430443e+001dB,1.79998545403785e+002°)
1.14287833478977e+000	(3.36475034429259e+001dB,1.79998514941519e+002°)
1.14551294144553e+000	(3.36475034427527e+001dB,1.79998484471379e+002°)
1.14815362149688e+000	(3.36475034426295e+001dB,1.79998453993204e+002°)
1.15080038894443e+000	(3.36475034425039e+001dB,1.79998423506833e+002°)
1.15345325782109e+000	(3.36475034423759e+001dB,1.79998393012103e+002°)
1.15611224219210e+000	(3.36475034421930e+001dB,1.79998362508853e+002°)
1.15877735615512e+000	(3.36475034420602e+001dB,1.79998331996921e+002°)
1.16144861384034e+000	(3.36475034419249e+001dB,1.79998301476145e+002°)
1.16412602941049e+000	(3.36475034417872e+001dB,1.79998270946364e+002°)
1.16680961706096e+000	(3.36475034415947e+001dB,1.79998240407416e+002°)
1.16949939101987e+000	(3.36475034414521e+001dB,1.79998209859139e+002°)
1.17219536554813e+000	(3.36475034413071e+001dB,1.79998179301370e+002°)
1.17489755493953e+000	(3.36475034411072e+001dB,1.79998148733949e+002°)
1.17760597352080e+000	(3.36475034409573e+001dB,1.79998118156712e+002°)
1.18032063565173e+000	(3.36475034408050e+001dB,1.79998087569498e+002°)
1.18304155572516e+000	(3.36475034406502e+001dB,1.79998056972144e+002°)
1.18576874816716e+000	(3.36475034404406e+001dB,1.79998026364489e+002°)
1.18850222743702e+000	(3.36475034402809e+001dB,1.79997995746369e+002°)
1.19124200802737e+000	(3.36475034401188e+001dB,1.79997965117623e+002°)
1.19398810446427e+000	(3.36475034399542e+001dB,1.79997934478089e+002°)
1.19674053130724e+000	(3.36475034397347e+001dB,1.79997903827603e+002°)
1.19949930314938e+000	(3.36475034395652e+001dB,1.79997873166004e+002°)
1.20226443461741e+000	(3.36475034393932e+001dB,1.79997842493128e+002°)
1.20503594037179e+000	(3.36475034391663e+001dB,1.79997811808813e+002°)
1.20781383510678e+000	(3.36475034389893e+001dB,1.79997781112897e+002°)
1.21059813355048e+000	(3.36475034388099e+001dB,1.79997750405217e+002°)
1.21338885046497e+000	(3.36475034386280e+001dB,1.79997719685609e+002°)
1.21618600064636e+000	(3.36475034383912e+001dB,1.79997688953911e+002°)
1.21898959892486e+000	(3.36475034382042e+001dB,1.79997658209961e+002°)
1.22179966016487e+000	(3.36475034380148e+001dB,1.79997627453594e+002°)
1.22461619926504e+000	(3.36475034377705e+001dB,1.79997596684649e+002°)
1.22743923115840e+000	(3.36475034375761e+001dB,1.79997565902961e+002°)
1.23026877081238e+000	(3.36475034373792e+001dB,1.79997535108368e+002°)
1.23310483322890e+000	(3.36475034371273e+001dB,1.79997504300707e+002°)
1.23594743344451e+000	(3.36475034369254e+001dB,1.79997473479813e+002°)
1.23879658653036e+000	(3.36475034367209e+001dB,1.79997442645524e+002°)
1.24165230759241e+000	(3.36475034365139e+001dB,1.79997411797676e+002°)
1.24451461177138e+000	(3.36475034362519e+001dB,1.79997380936106e+002°)
1.24738351424294e+000	(3.36475034360398e+001dB,1.79997350060650e+002°)
1.25025903021771e+000	(3.36475034358252e+001dB,1.79997319171144e+002°)
1.25314117494141e+000	(3.36475034355556e+001dB,1.79997288267425e+002°)
1.25602996369487e+000	(3.36475034353359e+001dB,1.79997257349328e+002°)
1.25892541179416e+000	(3.36475034351137e+001dB,1.79997226416691e+002°)
1.26182753459066e+000	(3.36475034348364e+001dB,1.79997195469347e+002°)
1.26473634747115e+000	(3.36475034346090e+001dB,1.79997164507135e+002°)
1.26765186585784e+000	(3.36475034343791e+001dB,1.79997133529889e+002°)
1.27057410520854e+000	(3.36475034340941e+001dB,1.79997102537445e+002°)
1.27350308101666e+000	(3.36475034338590e+001dB,1.79997071529639e+002°)
1.27643880881134e+000	(3.36475034336213e+001dB,1.79997040506307e+002°)
1.27938130415752e+000	(3.36475034333286e+001dB,1.79997009467284e+002°)
1.28233058265602e+000	(3.36475034330857e+001dB,1.79996978412405e+002°)
1.28528665994361e+000	(3.36475034328402e+001dB,1.79996947341506e+002°)
1.28824955169313e+000	(3.36475034325398e+001dB,1.79996916254423e+002°)
1.29121927361353e+000	(3.36475034322760e+001dB,1.79996885150989e+002°)
1.29419584144998e+000	(3.36475034320226e+001dB,1.79996854031041e+002°)
1.29717927098395e+000	(3.36475034317143e+001dB,1.79996822894413e+002°)
1.30016957803328e+000	(3.36475034314557e+001dB,1.79996791740941e+002°)
1.30316677845229e+000	(3.36475034311945e+001dB,1.79996760570459e+002°)
1.30617088813183e+000	(3.36475034308783e+001dB,1.79996729382801e+002°)
1.30918192299940e+000	(3.36475034306119e+001dB,1.79996698177803e+002°)
1.31219989901920e+000	(3.36475034303427e+001dB,1.79996666955300e+002°)
1.31522483219223e+000	(3.36475034300186e+001dB,1.79996635715124e+002°)
1.31825673855640e+000	(3.36475034297441e+001dB,1.79996604457112e+002°)
1.32129563418657e+000	(3.36475034294670e+001dB,1.79996573181097e+002°)
1.32434153519466e+000	(3.36475034291349e+001dB,1.79996541886913e+002°)
1.32739445772973e+000	(3.36475034288524e+001dB,1.79996510574395e+002°)
1.33045441797808e+000	(3.36475034285673e+001dB,1.79996479243376e+002°)
1.33352143216332e+000	(3.36475034282271e+001dB,1.79996447893690e+002°)
1.33659551654643e+000	(3.36475034279366e+001dB,1.79996416525171e+002°)
1.33967668742593e+000	(3.36475034276433e+001dB,1.79996385137653e+002°)
1.34276496113786e+000	(3.36475034272951e+001dB,1.79996353730970e+002°)
1.34586035405594e+000	(3.36475034269964e+001dB,1.79996322304954e+002°)
1.34896288259164e+000	(3.36475034266950e+001dB,1.79996290859440e+002°)
1.35207256319427e+000	(3.36475034263386e+001dB,1.79996259394260e+002°)
1.35518941235103e+000	(3.36475034260318e+001dB,1.79996227909248e+002°)
1.35831344658715e+000	(3.36475034256698e+001dB,1.79996196404236e+002°)
1.36144468246594e+000	(3.36475034253575e+001dB,1.79996164879059e+002°)
1.36458313658892e+000	(3.36475034250424e+001dB,1.79996133333547e+002°)
1.36772882559584e+000	(3.36475034246723e+001dB,1.79996101767536e+002°)
1.37088176616484e+000	(3.36475034243517e+001dB,1.79996070180856e+002°)
1.37404197501251e+000	(3.36475034240283e+001dB,1.79996038573340e+002°)
1.37720946889394e+000	(3.36475034236498e+001dB,1.79996006944822e+002°)
1.38038426460288e+000	(3.36475034233209e+001dB,1.79995975295133e+002°)
1.38356637897177e+000	(3.36475034229892e+001dB,1.79995943624105e+002°)
1.38675582887188e+000	(3.36475034226022e+001dB,1.79995911931570e+002°)
1.38995263121334e+000	(3.36475034222649e+001dB,1.79995880217362e+002°)
1.39315680294529e+000	(3.36475034218724e+001dB,1.79995848481310e+002°)
1.39636836105593e+000	(3.36475034215295e+001dB,1.79995816723248e+002°)
1.39958732257261e+000	(3.36475034211836e+001dB,1.79995784943006e+002°)
1.40281370456195e+000	(3.36475034207826e+001dB,1.79995753140416e+002°)
1.40604752412990e+000	(3.36475034204312e+001dB,1.79995721315310e+002°)
1.40928879842186e+000	(3.36475034200245e+001dB,1.79995689467519e+002°)
1.41253754462274e+000	(3.36475034196673e+001dB,1.79995657596874e+002°)
1.41579377995707e+000	(3.36475034193072e+001dB,1.79995625703206e+002°)
1.41905752168908e+000	(3.36475034188919e+001dB,1.79995593786345e+002°)
1.42232878712281e+000	(3.36475034185261e+001dB,1.79995561846124e+002°)
1.42560759360218e+000	(3.36475034181050e+001dB,1.79995529882372e+002°)
1.42889395851109e+000	(3.36475034177334e+001dB,1.79995497894919e+002°)
1.43218789927353e+000	(3.36475034173589e+001dB,1.79995465883597e+002°)
1.43548943335364e+000	(3.36475034169291e+001dB,1.79995433848236e+002°)
1.43879857825583e+000	(3.36475034165488e+001dB,1.79995401788665e+002°)
1.44211535152486e+000	(3.36475034161131e+001dB,1.79995369704715e+002°)
1.44543977074592e+000	(3.36475034157269e+001dB,1.79995337596216e+002°)
1.44877185354475e+000	(3.36475034153378e+001dB,1.79995305462997e+002°)
1.45211161758773e+000	(3.36475034148933e+001dB,1.79995273304888e+002°)
1.45545908058195e+000	(3.36475034144982e+001dB,1.79995241121718e+002°)
1.45881426027534e+000	(3.36475034140478e+001dB,1.79995208913318e+002°)
1.46217717445671e+000	(3.36475034136468e+001dB,1.79995176679516e+002°)
1.46554784095590e+000	(3.36475034131904e+001dB,1.79995144420140e+002°)
1.46892627764385e+000	(3.36475034127834e+001dB,1.79995112135022e+002°)
1.47231250243271e+000	(3.36475034123734e+001dB,1.79995079823988e+002°)
1.47570653327588e+000	(3.36475034119080e+001dB,1.79995047486867e+002°)
1.47910838816819e+000	(3.36475034114920e+001dB,1.79995015123490e+002°)
1.48251808514594e+000	(3.36475034110205e+001dB,1.79994982733682e+002°)
1.48593564228699e+000	(3.36475034105984e+001dB,1.79994950317274e+002°)
1.48936107771090e+000	(3.36475034101209e+001dB,1.79994917874093e+002°)
1.49279440957898e+000	(3.36475034096926e+001dB,1.79994885403967e+002°)
1.49623565609442e+000	(3.36475034092613e+001dB,1.79994852906724e+002°)
1.49968483550236e+000	(3.36475034087746e+001dB,1.79994820382191e+002°)
1.50314196609001e+000	(3.36475034083372e+001dB,1.79994787830197e+002°)
1.50660706618673e+000	(3.36475034078442e+001dB,1.79994755250568e+002°)
1.51008015416413e+000	(3.36475034074006e+001dB,1.79994722643132e+002°)
1.51356124843619e+000	(3.36475034068884e+001dB,1.79994690007716e+002°)
1.51705036745932e+000	(3.36475034064385e+001dB,1.79994657344147e+002°)
1.52054752973248e+000	(3.36475034059331e+001dB,1.79994624652252e+002°)
1.52405275379728e+000	(3.36475034054245e+001dB,1.79994591931858e+002°)
1.52756605823806e+000	(3.36475034049129e+001dB,1.79994559182790e+002°)
1.53108746168202e+000	(3.36475034044504e+001dB,1.79994526404875e+002°)
1.53461698279928e+000	(3.36475034039847e+001dB,1.79994493597941e+002°)
1.53815464030302e+000	(3.36475034034635e+001dB,1.79994460761811e+002°)
1.54170045294954e+000	(3.36475034029915e+001dB,1.79994427896314e+002°)
1.54525443953840e+000	(3.36475034024639e+001dB,1.79994395001273e+002°)
1.54881661891247e+000	(3.36475034019855e+001dB,1.79994362076515e+002°)
1.55238700995807e+000	(3.36475034014515e+001dB,1.79994329121866e+002°)
1.55596563160506e+000	(3.36475034009666e+001dB,1.79994296137150e+002°)
1.55955250282694e+000	(3.36475034004261e+001dB,1.79994263122193e+002°)
1.56314764264094e+000	(3.36475033999347e+001dB,1.79994230076820e+002°)
1.56675107010813e+000	(3.36475033993877e+001dB,1.79994197000855e+002°)
1.57036280433354e+000	(3.36475033988898e+001dB,1.79994163894123e+002°)
1.57398286446620e+000	(3.36475033983362e+001dB,1.79994130756449e+002°)
1.57761126969933e+000	(3.36475033978317e+001dB,1.79994097587656e+002°)
1.58124803927037e+000	(3.36475033972715e+001dB,1.79994064387570e+002°)
1.58489319246110e+000	(3.36475033967604e+001dB,1.79994031156013e+002°)
1.58854674859776e+000	(3.36475033961936e+001dB,1.79993997892810e+002°)
1.59220872705115e+000	(3.36475033956758e+001dB,1.79993964597785e+002°)
1.59587914723672e+000	(3.36475033951023e+001dB,1.79993931270761e+002°)
1.59955802861465e+000	(3.36475033945778e+001dB,1.79993897911561e+002°)
1.60324539069002e+000	(3.36475033939976e+001dB,1.79993864520008e+002°)
1.60694125301286e+000	(3.36475033934663e+001dB,1.79993831095925e+002°)
1.61064563517825e+000	(3.36475033928793e+001dB,1.79993797639136e+002°)
1.61435855682647e+000	(3.36475033923413e+001dB,1.79993764149462e+002°)
1.61808003764305e+000	(3.36475033917475e+001dB,1.79993730626726e+002°)
1.62181009735891e+000	(3.36475033912026e+001dB,1.79993697070751e+002°)
1.62554875575047e+000	(3.36475033906019e+001dB,1.79993663481359e+002°)
1.62929603263970e+000	(3.36475033900501e+001dB,1.79993629858370e+002°)
1.63305194789432e+000	(3.36475033894425e+001dB,1.79993596201608e+002°)
1.63681652142779e+000	(3.36475033888838e+001dB,1.79993562510894e+002°)
1.64058977319952e+000	(3.36475033882693e+001dB,1.79993528786048e+002°)
1.64437172321491e+000	(3.36475033877036e+001dB,1.79993495026893e+002°)
1.64816239152549e+000	(3.36475033870820e+001dB,1.79993461233250e+002°)
1.65196179822900e+000	(3.36475033864569e+001dB,1.79993427404938e+002°)
1.65576996346951e+000	(3.36475033858806e+001dB,1.79993393541779e+002°)
1.65958690743754e+000	(3.36475033852484e+001dB,1.79993359643593e+002°)
1.66341265037015e+000	(3.36475033846651e+001dB,1.79993325710201e+002°)
1.66724721255104e+000	(3.36475033840258e+001dB,1.79993291741423e+002°)
1.67109061431069e+000	(3.36475033834353e+001dB,1.79993257737077e+002°)
1.67494287602642e+000	(3.36475033827888e+001dB,1.79993223696985e+002°)
1.67880401812254e+000	(3.36475033821910e+001dB,1.79993189620966e+002°)
1.68267406107045e+000	(3.36475033815373e+001dB,1.79993155508839e+002°)
1.68655302538872e+000	(3.36475033808800e+001dB,1.79993121360423e+002°)
1.69044093164324e+000	(3.36475033802714e+001dB,1.79993087175537e+002°)
1.69433780044731e+000	(3.36475033796067e+001dB,1.79993052954000e+002°)
1.69824365246172e+000	(3.36475033789907e+001dB,1.79993018695631e+002°)
1.70215850839493e+000	(3.36475033783187e+001dB,1.79992984400247e+002°)
1.70608238900310e+000	(3.36475033776954e+001dB,1.79992950067668e+002°)
1.71001531509027e+000	(3.36475033770029e+001dB,1.79992915697710e+002°)
1.71395730750840e+000	(3.36475033763197e+001dB,1.79992881290192e+002°)
1.71790838715757e+000	(3.36475033756852e+001dB,1.79992846844931e+002°)
1.72186857498599e+000	(3.36475033749946e+001dB,1.79992812361746e+002°)
1.72583789199018e+000	(3.36475033743525e+001dB,1.79992777840451e+002°)
1.72981635921508e+000	(3.36475033736543e+001dB,1.79992743280866e+002°)
1.73380399775412e+000	(3.36475033730047e+001dB,1.79992708682807e+002°)
1.73780082874935e+000	(3.36475033722465e+001dB,1.79992674046089e+002°)
1.74180687339159e+000	(3.36475033715893e+001dB,1.79992639370530e+002°)
1.74582215292048e+000	(3.36475033708759e+001dB,1.79992604655946e+002°)
1.74984668862464e+000	(3.36475033702110e+001dB,1.79992569902152e+002°)
1.75388050184174e+000	(3.36475033694898e+001dB,1.79992535108965e+002°)
1.75792361395867e+000	(3.36475033687648e+001dB,1.79992500276200e+002°)
1.76197604641161e+000	(3.36475033680882e+001dB,1.79992465403672e+002°)
1.76603782068614e+000	(3.36475033673554e+001dB,1.79992430491196e+002°)
1.77010895831740e+000	(3.36475033666710e+001dB,1.79992395538587e+002°)
1.77418948089014e+000	(3.36475033659303e+001dB,1.79992360545661e+002°)
1.77827941003890e+000	(3.36475033651857e+001dB,1.79992325512230e+002°)
1.78237876744807e+000	(3.36475033644895e+001dB,1.79992290438111e+002°)
1.78648757485203e+000	(3.36475033637369e+001dB,1.79992255323116e+002°)
1.79060585403527e+000	(3.36475033629803e+001dB,1.79992220167059e+002°)
1.79473362683250e+000	(3.36475033622721e+001dB,1.79992184969755e+002°)
1.79887091512876e+000	(3.36475033615075e+001dB,1.79992149731016e+002°)
1.80301774085955e+000	(3.36475033607389e+001dB,1.79992114450656e+002°)
1.80717412601090e+000	(3.36475033599662e+001dB,1.79992079128487e+002°)
1.81134009261958e+000	(3.36475033592418e+001dB,1.79992043764323e+002°)
1.81551566277311e+000	(3.36475033584609e+001dB,1.79992008357975e+002°)
1.81970085860996e+000	(3.36475033576760e+001dB,1.79991972909257e+002°)
1.82389570231961e+000	(3.36475033569393e+001dB,1.79991937417980e+002°)
1.82810021614272e+000	(3.36475033561461e+001dB,1.79991901883956e+002°)
1.83231442237119e+000	(3.36475033553487e+001dB,1.79991866306996e+002°)
1.83653834334832e+000	(3.36475033545996e+001dB,1.79991830686913e+002°)
1.84077200146893e+000	(3.36475033537939e+001dB,1.79991795023516e+002°)
1.84501541917945e+000	(3.36475033529841e+001dB,1.79991759316618e+002°)
1.84926861897805e+000	(3.36475033522223e+001dB,1.79991723566028e+002°)
1.85353162341479e+000	(3.36475033514040e+001dB,1.79991687771558e+002°)
1.85780445509167e+000	(3.36475033505815e+001dB,1.79991651933017e+002°)
1.86208713666284e+000	(3.36475033498070e+001dB,1.79991616050215e+002°)
1.86637969083464e+000	(3.36475033489760e+001dB,1.79991580122962e+002°)
1.87068214036577e+000	(3.36475033481406e+001dB,1.79991544151068e+002°)
1.87499450806739e+000	(3.36475033473533e+001dB,1.79991508134342e+002°)
1.87931681680324e+000	(3.36475033465092e+001dB,1.79991472072593e+002°)
1.88364908948977e+000	(3.36475033456478e+001dB,1.79991435965630e+002°)
1.88799134909627e+000	(3.36475033448474e+001dB,1.79991399813261e+002°)
1.89234361864495e+000	(3.36475033439903e+001dB,1.79991363615295e+002°)
1.89670592121112e+000	(3.36475033431288e+001dB,1.79991327371540e+002°)
1.90107827992327e+000	(3.36475033422630e+001dB,1.79991291081803e+002°)
1.90546071796322e+000	(3.36475033414450e+001dB,1.79991254745892e+002°)
1.90985325856621e+000	(3.36475033405703e+001dB,1.79991218363615e+002°)
1.91425592502106e+000	(3.36475033396910e+001dB,1.79991181934779e+002°)
1.91866874067026e+000	(3.36475033388073e+001dB,1.79991145459190e+002°)
1.92309172891013e+000	(3.36475033379715e+001dB,1.79991108936655e+002°)
1.92752491319091e+000	(3.36475033370787e+001dB,1.79991072366980e+002°)
1.93196831701690e+000	(3.36475033361815e+001dB,1.79991035749973e+002°)
1.93642196394658e+000	(3.36475033353321e+001dB,1.79990999085437e+002°)
1.94088587759275e+000	(3.36475033344257e+001dB,1.79990962373180e+002°)
1.94536008162263e+000	(3.36475033335147e+001dB,1.79990925613006e+002°)
1.94984459975802e+000	(3.36475033325991e+001dB,1.79990888804721e+002°)
1.95433945577537e+000	(3.36475033317313e+001dB,1.79990851948129e+002°)
1.95884467350596e+000	(3.36475033308065e+001dB,1.79990815043035e+002°)
1.96336027683602e+000	(3.36475033298770e+001dB,1.79990778089243e+002°)
1.96788628970682e+000	(3.36475033289428e+001dB,1.79990741086557e+002°)
1.97242273611482e+000	(3.36475033280039e+001dB,1.79990704034782e+002°)
1.97696964011183e+000	(3.36475033271127e+001dB,1.79990666933721e+002°)
1.98152702580507e+000	(3.36475033261644e+001dB,1.79990629783176e+002°)
1.98609491735734e+000	(3.36475033252113e+001dB,1.79990592582952e+002°)
1.99067333898716e+000	(3.36475033242535e+001dB,1.79990555332850e+002°)
1.99526231496885e+000	(3.36475033233432e+001dB,1.79990518032674e+002°)
1.99986186963271e+000	(3.36475033223757e+001dB,1.79990480682225e+002°)
2.00447202736513e+000	(3.36475033214034e+001dB,1.79990443281306e+002°)
2.00909281260870e+000	(3.36475033204263e+001dB,1.79990405829718e+002°)
2.01372424986236e+000	(3.36475033194443e+001dB,1.79990368327263e+002°)
2.01836636368153e+000	(3.36475033185098e+001dB,1.79990330773741e+002°)
2.02301917867824e+000	(3.36475033175180e+001dB,1.79990293168954e+002°)
2.02768271952125e+000	(3.36475033165212e+001dB,1.79990255512703e+002°)
2.03235701093619e+000	(3.36475033155195e+001dB,1.79990217804787e+002°)
2.03704207770569e+000	(3.36475033145129e+001dB,1.79990180045008e+002°)
2.04173794466950e+000	(3.36475033134881e+001dB,1.79990142233163e+002°)
2.04644463672464e+000	(3.36475033124715e+001dB,1.79990104369054e+002°)
2.05116217882553e+000	(3.36475033114498e+001dB,1.79990066452479e+002°)
2.05589059598411e+000	(3.36475033104230e+001dB,1.79990028483238e+002°)
2.06062991326997e+000	(3.36475033093912e+001dB,1.79989990461128e+002°)
2.06538015581050e+000	(3.36475033083543e+001dB,1.79989952385949e+002°)
2.07014134879101e+000	(3.36475033073123e+001dB,1.79989914257499e+002°)
2.07491351745488e+000	(3.36475033063175e+001dB,1.79989876075575e+002°)
2.07969668710366e+000	(3.36475033052651e+001dB,1.79989837839975e+002°)
2.08449088309726e+000	(3.36475033042077e+001dB,1.79989799550496e+002°)
2.08929613085401e+000	(3.36475033031450e+001dB,1.79989761206935e+002°)
2.09411245585086e+000	(3.36475033020771e+001dB,1.79989722809090e+002°)
2.09893988362349e+000	(3.36475033010039e+001dB,1.79989684356755e+002°)
2.10377843976644e+000	(3.36475032999255e+001dB,1.79989645849729e+002°)
2.10862814993326e+000	(3.36475032988941e+001dB,1.79989607287805e+002°)
2.11348903983661e+000	(3.36475032978051e+001dB,1.79989568670781e+002°)
2.11836113524847e+000	(3.36475032967108e+001dB,1.79989529998450e+002°)
2.12324446200018e+000	(3.36475032956111e+001dB,1.79989491270609e+002°)
2.12813904598268e+000	(3.36475032945060e+001dB,1.79989452487051e+002°)
2.13304491314654e+000	(3.36475032933956e+001dB,1.79989413647572e+002°)
2.13796208950220e+000	(3.36475032922797e+001dB,1.79989374751965e+002°)
2.14289060112002e+000	(3.36475032911584e+001dB,1.79989335800024e+002°)
2.14783047413050e+000	(3.36475032900316e+001dB,1.79989296791542e+002°)
2.15278173472434e+000	(3.36475032888993e+001dB,1.79989257726313e+002°)
2.15774440915263e+000	(3.36475032878139e+001dB,1.79989218604129e+002°)
2.16271852372698e+000	(3.36475032866706e+001dB,1.79989179424784e+002°)
2.16770410481966e+000	(3.36475032855218e+001dB,1.79989140188069e+002°)
2.17270117886371e+000	(3.36475032843673e+001dB,1.79989100893777e+002°)
2.17770977235312e+000	(3.36475032832073e+001dB,1.79989061541698e+002°)
2.18272991184296e+000	(3.36475032820416e+001dB,1.79989022131625e+002°)
2.18776162394952e+000	(3.36475032808703e+001dB,1.79988982663348e+002°)
2.19280493535041e+000	(3.36475032796802e+001dB,1.79988943136659e+002°)
2.19785987278479e+000	(3.36475032784975e+001dB,1.79988903551347e+002°)
2.20292646305342e+000	(3.36475032773091e+001dB,1.79988863907203e+002°)
2.20800473301886e+000	(3.36475032761149e+001dB,1.79988824204016e+002°)
2.21309470960560e+000	(3.36475032749150e+001dB,1.79988784441577e+002°)
2.21819641980018e+000	(3.36475032737093e+001dB,1.79988744619673e+002°)
2.22330989065136e+000	(3.36475032724978e+001dB,1.79988704738095e+002°)
2.22843514927026e+000	(3.36475032712804e+001dB,1.79988664796631e+002°)
2.23357222283049e+000	(3.36475032700572e+001dB,1.79988624795068e+002°)
2.23872113856830e+000	(3.36475032688280e+001dB,1.79988584733195e+002°)
2.24388192378273e+000	(3.36475032675930e+001dB,1.79988544610800e+002°)
2.24905460583574e+000	(3.36475032663520e+001dB,1.79988504427669e+002°)
2.25423921215239e+000	(3.36475032651050e+001dB,1.79988464183590e+002°)
2.25943577022094e+000	(3.36475032637997e+001dB,1.79988423878349e+002°)
2.26464430759302e+000	(3.36475032625407e+001dB,1.79988383511733e+002°)
2.26986485188378e+000	(3.36475032612757e+001dB,1.79988343083527e+002°)
2.27509743077203e+000	(3.36475032600047e+001dB,1.79988302593518e+002°)
2.28034207200038e+000	(3.36475032587275e+001dB,1.79988262041490e+002°)
2.28559880337539e+000	(3.36475032574442e+001dB,1.79988221427228e+002°)
2.29086765276773e+000	(3.36475032561547e+001dB,1.79988180750518e+002°)
2.29614864811232e+000	(3.36475032548591e+001dB,1.79988140011143e+002°)
2.30144181740847e+000	(3.36475032535573e+001dB,1.79988099208888e+002°)
2.30674718872003e+000	(3.36475032522493e+001dB,1.79988058343536e+002°)
2.31206479017555e+000	(3.36475032509350e+001dB,1.79988017414871e+002°)
2.31739464996844e+000	(3.36475032496144e+001dB,1.79987976422675e+002°)
2.32273679635706e+000	(3.36475032482875e+001dB,1.79987935366731e+002°)
