Freq.	Vvf
1.21338885046497e+000	5.33301150581651e+001	1.79987161467658e+002
1.21618600064636e+000	5.33301150573456e+001	1.79987106838430e+002
1.21898959892486e+000	5.33301150565213e+001	1.79987052140843e+002
1.22179966016487e+000	5.33301150556911e+001	1.79986997374607e+002
1.22461619926504e+000	5.33301150548557e+001	1.79986942539433e+002
1.22743923115840e+000	5.33301150540151e+001	1.79986887635030e+002
1.23026877081238e+000	5.33301150531686e+001	1.79986832661106e+002
1.23310483322890e+000	5.33301150523167e+001	1.79986777617371e+002
1.23594743344451e+000	5.33301150514592e+001	1.79986722503531e+002
1.23879658653036e+000	5.33301150505960e+001	1.79986667319296e+002
1.24165230759241e+000	5.33301150497276e+001	1.79986612064372e+002
1.24451461177138e+000	5.33301150488535e+001	1.79986556738467e+002
1.24738351424294e+000	5.33301150474880e+001	1.79986501341287e+002
1.25025903021771e+000	5.33301150466026e+001	1.79986445872538e+002
1.25314117494141e+000	5.33301150457115e+001	1.79986390331927e+002
1.25602996369487e+000	5.33301150448148e+001	1.79986334719158e+002
1.25892541179416e+000	5.33301150439123e+001	1.79986279033938e+002
1.26182753459066e+000	5.33301150430044e+001	1.79986223275970e+002
1.26473634747115e+000	5.33301150420906e+001	1.79986167444960e+002
1.26765186585784e+000	5.33301150411712e+001	1.79986111540610e+002
1.27057410520854e+000	5.33301150402458e+001	1.79986055562626e+002
1.27350308101666e+000	5.33301150393148e+001	1.79985999510710e+002
1.27643880881134e+000	5.33301150383776e+001	1.79985943384564e+002
1.27938130415752e+000	5.33301150374351e+001	1.79985887183891e+002
1.28233058265602e+000	5.33301150364864e+001	1.79985830908394e+002
1.28528665994361e+000	5.33301150355322e+001	1.79985774557774e+002
1.28824955169313e+000	5.33301150345720e+001	1.79985718131732e+002
1.29121927361353e+000	5.33301150336059e+001	1.79985661629969e+002
1.29419584144998e+000	5.33301150326338e+001	1.79985605052185e+002
1.29717927098395e+000	5.33301150316558e+001	1.79985548398080e+002
1.30016957803328e+000	5.33301150306718e+001	1.79985491667355e+002
1.30316677845229e+000	5.33301150296820e+001	1.79985434859708e+002
1.30617088813183e+000	5.33301150286859e+001	1.79985377974838e+002
1.30918192299940e+000	5.33301150276838e+001	1.79985321012444e+002
1.31219989901920e+000	5.33301150266758e+001	1.79985263972223e+002
1.31522483219223e+000	5.33301150256619e+001	1.79985206853873e+002
1.31825673855640e+000	5.33301150246417e+001	1.79985149657091e+002
1.32129563418657e+000	5.33301150236155e+001	1.79985092381574e+002
1.32434153519466e+000	5.33301150225832e+001	1.79985035027019e+002
1.32739445772973e+000	5.33301150215445e+001	1.79984977593121e+002
1.33045441797808e+000	5.33301150204998e+001	1.79984920079575e+002
1.33352143216332e+000	5.33301150194489e+001	1.79984862486077e+002
1.33659551654643e+000	5.33301150183916e+001	1.79984804812322e+002
1.33967668742593e+000	5.33301150173283e+001	1.79984747058003e+002
1.34276496113786e+000	5.33301150162589e+001	1.79984689222815e+002
1.34586035405594e+000	5.33301150151828e+001	1.79984631306450e+002
1.34896288259164e+000	5.33301150141006e+001	1.79984573308603e+002
1.35207256319427e+000	5.33301150130119e+001	1.79984515228964e+002
1.35518941235103e+000	5.33301150119169e+001	1.79984457067227e+002
1.35831344658715e+000	5.33301150108156e+001	1.79984398823083e+002
1.36144468246594e+000	5.33301150097081e+001	1.79984340496222e+002
1.36458313658892e+000	5.33301150085937e+001	1.79984282086337e+002
1.36772882559584e+000	5.33301150074732e+001	1.79984223593117e+002
1.37088176616484e+000	5.33301150063461e+001	1.79984165016252e+002
1.37404197501251e+000	5.33301150052126e+001	1.79984106355431e+002
1.37720946889394e+000	5.33301150040725e+001	1.79984047610344e+002
1.38038426460288e+000	5.33301150029261e+001	1.79983988780679e+002
1.38356637897177e+000	5.33301150017728e+001	1.79983929866125e+002
1.38675582887188e+000	5.33301150006129e+001	1.79983870866367e+002
1.38995263121334e+000	5.33301149994468e+001	1.79983811781095e+002
1.39315680294529e+000	5.33301149982735e+001	1.79983752609995e+002
1.39636836105593e+000	5.33301149970939e+001	1.79983693352752e+002
1.39958732257261e+000	5.33301149959074e+001	1.79983634009053e+002
1.40281370456195e+000	5.33301149947144e+001	1.79983574578584e+002
1.40604752412990e+000	5.33301149935146e+001	1.79983515061028e+002
1.40928879842186e+000	5.33301149923080e+001	1.79983455456071e+002
1.41253754462274e+000	5.33301149910943e+001	1.79983395763397e+002
1.41579377995707e+000	5.33301149898743e+001	1.79983335982688e+002
1.41905752168908e+000	5.33301149886471e+001	1.79983276113629e+002
1.42232878712281e+000	5.33301149874131e+001	1.79983216155901e+002
1.42560759360218e+000	5.33301149861724e+001	1.79983156109187e+002
1.42889395851109e+000	5.33301149849246e+001	1.79983095973168e+002
1.43218789927353e+000	5.33301149836699e+001	1.79983035747526e+002
1.43548943335364e+000	5.33301149824081e+001	1.79982975431941e+002
1.43879857825583e+000	5.33301149811395e+001	1.79982915026093e+002
1.44211535152486e+000	5.33301149798635e+001	1.79982854529663e+002
1.44543977074592e+000	5.33301149785809e+001	1.79982793942329e+002
1.44877185354475e+000	5.33301149772908e+001	1.79982733263771e+002
1.45211161758773e+000	5.33301149759940e+001	1.79982672493665e+002
1.45545908058195e+000	5.33301149746898e+001	1.79982611631691e+002
1.45881426027534e+000	5.33301149733786e+001	1.79982550677526e+002
1.46217717445671e+000	5.33301149720600e+001	1.79982489630846e+002
1.46554784095590e+000	5.33301149707342e+001	1.79982428491328e+002
1.46892627764385e+000	5.33301149694012e+001	1.79982367258648e+002
1.47231250243271e+000	5.33301149680609e+001	1.79982305932480e+002
1.47570653327588e+000	5.33301149667137e+001	1.79982244512501e+002
1.47910838816819e+000	5.33301149653584e+001	1.79982182998383e+002
1.48251808514594e+000	5.33301149639963e+001	1.79982121389802e+002
1.48593564228699e+000	5.33301149626267e+001	1.79982059686430e+002
1.48936107771090e+000	5.33301149612495e+001	1.79981997887940e+002
1.49279440957898e+000	5.33301149598649e+001	1.79981935994005e+002
1.49623565609442e+000	5.33301149584728e+001	1.79981874004296e+002
1.49968483550236e+000	5.33301149570735e+001	1.79981811918485e+002
1.50314196609001e+000	5.33301149556664e+001	1.79981749736243e+002
1.50660706618673e+000	5.33301149542516e+001	1.79981687457240e+002
1.51008015416413e+000	5.33301149528295e+001	1.79981625081145e+002
1.51356124843619e+000	5.33301149513996e+001	1.79981562607629e+002
1.51705036745932e+000	5.33301149499622e+001	1.79981500036359e+002
1.52054752973248e+000	5.33301149485168e+001	1.79981437367004e+002
1.52405275379728e+000	5.33301149470638e+001	1.79981374599232e+002
1.52756605823806e+000	5.33301149456030e+001	1.79981311732710e+002
1.53108746168202e+000	5.33301149441348e+001	1.79981248767105e+002
1.53461698279928e+000	5.33301149426584e+001	1.79981185702082e+002
1.53815464030302e+000	5.33301149411742e+001	1.79981122537308e+002
1.54170045294954e+000	5.33301149396821e+001	1.79981059272448e+002
1.54525443953840e+000	5.33301149381822e+001	1.79980995907166e+002
1.54881661891247e+000	5.33301149366741e+001	1.79980932441126e+002
1.55238700995807e+000	5.33301149351585e+001	1.79980868873992e+002
1.55596563160506e+000	5.33301149336346e+001	1.79980805205426e+002
1.55955250282694e+000	5.33301149321027e+001	1.79980741435091e+002
1.56314764264094e+000	5.33301149305629e+001	1.79980677562650e+002
1.56675107010813e+000	5.33301149290147e+001	1.79980613587763e+002
1.57036280433354e+000	5.33301149274584e+001	1.79980549510091e+002
1.57398286446620e+000	5.33301149258941e+001	1.79980485329295e+002
1.57761126969933e+000	5.33301149243213e+001	1.79980421045033e+002
1.58124803927037e+000	5.33301149227406e+001	1.79980356656966e+002
1.58489319246110e+000	5.33301149211515e+001	1.79980292164752e+002
1.58854674859776e+000	5.33301149195543e+001	1.79980227568050e+002
1.59220872705115e+000	5.33301149179484e+001	1.79980162866515e+002
1.59587914723672e+000	5.33301149163345e+001	1.79980098059806e+002
1.59955802861465e+000	5.33301149147117e+001	1.79980033147579e+002
1.60324539069002e+000	5.33301149130808e+001	1.79979968129490e+002
1.60694125301286e+000	5.33301149114413e+001	1.79979903005194e+002
1.61064563517825e+000	5.33301149097935e+001	1.79979837774346e+002
1.61435855682647e+000	5.33301149081369e+001	1.79979772436599e+002
1.61808003764305e+000	5.33301149064720e+001	1.79979706991608e+002
1.62181009735891e+000	5.33301149047983e+001	1.79979641439026e+002
1.62554875575047e+000	5.33301149031161e+001	1.79979575778504e+002
1.62929603263970e+000	5.33301149014249e+001	1.79979510009695e+002
1.63305194789432e+000	5.33301148997253e+001	1.79979444132251e+002
1.63681652142779e+000	5.33301148980169e+001	1.79979378145821e+002
1.64058977319952e+000	5.33301148962994e+001	1.79979312050056e+002
1.64437172321491e+000	5.33301148945735e+001	1.79979245844606e+002
1.64816239152549e+000	5.33301148928383e+001	1.79979179529119e+002
1.65196179822900e+000	5.33301148910944e+001	1.79979113103245e+002
1.65576996346951e+000	5.33301148893417e+001	1.79979046566630e+002
1.65958690743754e+000	5.33301148875801e+001	1.79978979918922e+002
1.66341265037015e+000	5.33301148858092e+001	1.79978913159768e+002
1.66724721255104e+000	5.33301148840293e+001	1.79978846288813e+002
1.67109061431069e+000	5.33301148822405e+001	1.79978779305704e+002
1.67494287602642e+000	5.33301148804424e+001	1.79978712210084e+002
1.67880401812254e+000	5.33301148786352e+001	1.79978645001599e+002
1.68267406107045e+000	5.33301148768186e+001	1.79978577679892e+002
1.68655302538872e+000	5.33301148749929e+001	1.79978510244606e+002
1.69044093164324e+000	5.33301148731579e+001	1.79978442695383e+002
1.69433780044731e+000	5.33301148713134e+001	1.79978375031866e+002
1.69824365246172e+000	5.33301148694599e+001	1.79978307253695e+002
1.70215850839493e+000	5.33301148675968e+001	1.79978239360511e+002
1.70608238900310e+000	5.33301148657245e+001	1.79978171351955e+002
1.71001531509027e+000	5.33301148638422e+001	1.79978103227666e+002
1.71395730750840e+000	5.33301148619509e+001	1.79978034987282e+002
1.71790838715757e+000	5.33301148600498e+001	1.79977966630441e+002
1.72186857498599e+000	5.33301148581393e+001	1.79977898156782e+002
1.72583789199018e+000	5.33301148562190e+001	1.79977829565941e+002
1.72981635921508e+000	5.33301148542890e+001	1.79977760857555e+002
1.73380399775412e+000	5.33301148523492e+001	1.79977692031259e+002
1.73780082874935e+000	5.33301148503998e+001	1.79977623086689e+002
1.74180687339159e+000	5.33301148484405e+001	1.79977554023478e+002
1.74582215292048e+000	5.33301148464714e+001	1.79977484841261e+002
1.74984668862464e+000	5.33301148444924e+001	1.79977415539671e+002
1.75388050184174e+000	5.33301148425035e+001	1.79977346118340e+002
1.75792361395867e+000	5.33301148405045e+001	1.79977276576901e+002
1.76197604641161e+000	5.33301148380099e+001	1.79977206914985e+002
1.76603782068614e+000	5.33301148359912e+001	1.79977137132222e+002
1.77010895831740e+000	5.33301148339619e+001	1.79977067228242e+002
1.77418948089014e+000	5.33301148319226e+001	1.79976997202675e+002
1.77827941003890e+000	5.33301148298733e+001	1.79976927055150e+002
1.78237876744807e+000	5.33301148278137e+001	1.79976856785294e+002
1.78648757485203e+000	5.33301148257437e+001	1.79976786392735e+002
1.79060585403527e+000	5.33301148236638e+001	1.79976715877099e+002
1.79473362683250e+000	5.33301148215731e+001	1.79976645238014e+002
1.79887091512876e+000	5.33301148194723e+001	1.79976574475104e+002
1.80301774085955e+000	5.33301148173606e+001	1.79976503587995e+002
1.80717412601090e+000	5.33301148152387e+001	1.79976432576309e+002
1.81134009261958e+000	5.33301148131063e+001	1.79976361439672e+002
1.81551566277311e+000	5.33301148109634e+001	1.79976290177705e+002
1.81970085860996e+000	5.33301148088097e+001	1.79976218790031e+002
1.82389570231961e+000	5.33301148066454e+001	1.79976147276272e+002
1.82810021614272e+000	5.33301148044704e+001	1.79976075636048e+002
1.83231442237119e+000	5.33301148022843e+001	1.79976003868979e+002
1.83653834334832e+000	5.33301148000876e+001	1.79975931974686e+002
1.84077200146893e+000	5.33301147978804e+001	1.79975859952786e+002
1.84501541917945e+000	5.33301147956617e+001	1.79975787802898e+002
1.84926861897805e+000	5.33301147934324e+001	1.79975715524639e+002
1.85353162341479e+000	5.33301147911922e+001	1.79975643117626e+002
1.85780445509167e+000	5.33301147889407e+001	1.79975570581476e+002
1.86208713666284e+000	5.33301147866783e+001	1.79975497915803e+002
1.86637969083464e+000	5.33301147844047e+001	1.79975425120223e+002
1.87068214036577e+000	5.33301147821198e+001	1.79975352194350e+002
1.87499450806739e+000	5.33301147798236e+001	1.79975279137796e+002
1.87931681680324e+000	5.33301147775161e+001	1.79975205950174e+002
1.88364908948977e+000	5.33301147751975e+001	1.79975132631097e+002
1.88799134909627e+000	5.33301147728674e+001	1.79975059180176e+002
1.89234361864495e+000	5.33301147705259e+001	1.79974985597021e+002
1.89670592121112e+000	5.33301147681729e+001	1.79974911881242e+002
1.90107827992327e+000	5.33301147658081e+001	1.79974838032448e+002
1.90546071796322e+000	5.33301147634321e+001	1.79974764050249e+002
1.90985325856621e+000	5.33301147610443e+001	1.79974689934250e+002
1.91425592502106e+000	5.33301147586449e+001	1.79974615684061e+002
1.91866874067026e+000	5.33301147562338e+001	1.79974541299286e+002
1.92309172891013e+000	5.33301147538105e+001	1.79974466779532e+002
1.92752491319091e+000	5.33301147513756e+001	1.79974392124403e+002
1.93196831701690e+000	5.33301147489289e+001	1.79974317333504e+002
1.93642196394658e+000	5.33301147464705e+001	1.79974242406438e+002
1.94088587759275e+000	5.33301147439998e+001	1.79974167342808e+002
1.94536008162263e+000	5.33301147415169e+001	1.79974092142215e+002
1.94984459975802e+000	5.33301147390220e+001	1.79974016804262e+002
1.95433945577537e+000	5.33301147365152e+001	1.79973941328549e+002
1.95884467350596e+000	5.33301147339959e+001	1.79973865714675e+002
1.96336027683602e+000	5.33301147314645e+001	1.79973789962239e+002
1.96788628970682e+000	5.33301147289206e+001	1.79973714070841e+002
1.97242273611482e+000	5.33301147263645e+001	1.79973638040078e+002
1.97696964011183e+000	5.33301147237959e+001	1.79973561869545e+002
1.98152702580507e+000	5.33301147212149e+001	1.79973485558841e+002
1.98609491735734e+000	5.33301147186212e+001	1.79973409107560e+002
1.99067333898716e+000	5.33301147160148e+001	1.79973332515296e+002
1.99526231496885e+000	5.33301147133962e+001	1.79973255781644e+002
1.99986186963271e+000	5.33301147107648e+001	1.79973178906197e+002
2.00447202736513e+000	5.33301147081204e+001	1.79973101888548e+002
2.00909281260870e+000	5.33301147054634e+001	1.79973024728287e+002
2.01372424986236e+000	5.33301147027933e+001	1.79972947425006e+002
2.01836636368153e+000	5.33301147001105e+001	1.79972869978295e+002
2.02301917867824e+000	5.33301146974147e+001	1.79972792387743e+002
2.02768271952125e+000	5.33301146947058e+001	1.79972714652940e+002
2.03235701093619e+000	5.33301146919839e+001	1.79972636773472e+002
2.03704207770569e+000	5.33301146892487e+001	1.79972558748927e+002
2.04173794466950e+000	5.33301146865004e+001	1.79972480578891e+002
2.04644463672464e+000	5.33301146837387e+001	1.79972402262951e+002
2.05116217882553e+000	5.33301146809639e+001	1.79972323800689e+002
2.05589059598411e+000	5.33301146781756e+001	1.79972245191692e+002
2.06062991326997e+000	5.33301146753738e+001	1.79972166435541e+002
2.06538015581050e+000	5.33301146725584e+001	1.79972087531819e+002
2.07014134879101e+000	5.33301146697293e+001	1.79972008480108e+002
2.07491351745488e+000	5.33301146668870e+001	1.79971929279990e+002
2.07969668710366e+000	5.33301146640310e+001	1.79971849931042e+002
2.08449088309726e+000	5.33301146611610e+001	1.79971770432847e+002
2.08929613085401e+000	5.33301146582772e+001	1.79971690784980e+002
2.09411245585086e+000	5.33301146553798e+001	1.79971610987022e+002
2.09893988362349e+000	5.33301146524682e+001	1.79971531038547e+002
2.10377843976644e+000	5.33301146495427e+001	1.79971450939133e+002
2.10862814993326e+000	5.33301146466032e+001	1.79971370688355e+002
2.11348903983661e+000	5.33301146436495e+001	1.79971290285787e+002
2.11836113524847e+000	5.33301146406816e+001	1.79971209731003e+002
2.12324446200018e+000	5.33301146376995e+001	1.79971129023576e+002
2.12813904598268e+000	5.33301146347032e+001	1.79971048163078e+002
2.13304491314654e+000	5.33301146316924e+001	1.79970967149080e+002
2.13796208950220e+000	5.33301146286672e+001	1.79970885981153e+002
2.14289060112002e+000	5.33301146256275e+001	1.79970804658866e+002
2.14783047413050e+000	5.33301146225734e+001	1.79970723181789e+002
2.15278173472434e+000	5.33301146195045e+001	1.79970641549489e+002
2.15774440915263e+000	5.33301146164208e+001	1.79970559761533e+002
2.16271852372698e+000	5.33301146133227e+001	1.79970477817488e+002
2.16770410481966e+000	5.33301146102092e+001	1.79970395716919e+002
2.17270117886371e+000	5.33301146070812e+001	1.79970313459392e+002
2.17770977235312e+000	5.33301146039385e+001	1.79970231044470e+002
2.18272991184296e+000	5.33301146007802e+001	1.79970148471715e+002
2.18776162394952e+000	5.33301145976074e+001	1.79970065740691e+002
2.19280493535041e+000	5.33301145944191e+001	1.79969982850958e+002
2.19785987278479e+000	5.33301145912157e+001	1.79969899802078e+002
2.20292646305342e+000	5.33301145879969e+001	1.79969816593609e+002
2.20800473301886e+000	5.33301145847628e+001	1.79969733225111e+002
2.21309470960560e+000	5.33301145815133e+001	1.79969649696141e+002
2.21819641980018e+000	5.33301145782483e+001	1.79969566006258e+002
2.22330989065136e+000	5.33301145749675e+001	1.79969482155016e+002
2.22843514927026e+000	5.33301145716713e+001	1.79969398141972e+002
2.23357222283049e+000	5.33301145683593e+001	1.79969313966679e+002
2.23872113856830e+000	5.33301145650317e+001	1.79969229628693e+002
2.24388192378273e+000	5.33301145616881e+001	1.79969145127565e+002
2.24905460583574e+000	5.33301145583286e+001	1.79969060462848e+002
2.25423921215239e+000	5.33301145549532e+001	1.79968975634092e+002
2.25943577022094e+000	5.33301145515617e+001	1.79968890640849e+002
2.26464430759302e+000	5.33301145481541e+001	1.79968805482666e+002
2.26986485188378e+000	5.33301145447300e+001	1.79968720159094e+002
2.27509743077203e+000	5.33301145412902e+001	1.79968634669679e+002
2.28034207200038e+000	5.33301145378337e+001	1.79968549013968e+002
2.28559880337539e+000	5.33301145343608e+001	1.79968463191507e+002
2.29086765276773e+000	5.33301145308713e+001	1.79968377201841e+002
2.29614864811232e+000	5.33301145273655e+001	1.79968291044515e+002
2.30144181740847e+000	5.33301145238428e+001	1.79968204719070e+002
2.30674718872003e+000	5.33301145203034e+001	1.79968118225051e+002
2.31206479017555e+000	5.33301145167473e+001	1.79968031561997e+002
2.31739464996844e+000	5.33301145131742e+001	1.79967944729450e+002
2.32273679635706e+000	5.33301145095844e+001	1.79967857726949e+002
2.32809125766496e+000	5.33301145059774e+001	1.79967770554033e+002
2.33345806228096e+000	5.33301145023533e+001	1.79967683210240e+002
2.33883723865931e+000	5.33301144987121e+001	1.79967595695106e+002
2.34422881531988e+000	5.33301144950536e+001	1.79967508008169e+002
2.34963282084826e+000	5.33301144913779e+001	1.79967420148961e+002
2.35504928389597e+000	5.33301144876845e+001	1.79967332117019e+002
2.36047823318053e+000	5.33301144839739e+001	1.79967243911875e+002
2.36591969748571e+000	5.33301144802455e+001	1.79967155533062e+002
2.37137370566161e+000	5.33301144764996e+001	1.79967066980110e+002
2.37684028662483e+000	5.33301144727361e+001	1.79966978252551e+002
2.38231946935864e+000	5.33301144689548e+001	1.79966889349914e+002
2.38781128291313e+000	5.33301144646697e+001	1.79966800271728e+002
2.39331575640534e+000	5.33301144608524e+001	1.79966711017521e+002
2.39883291901944e+000	5.33301144570169e+001	1.79966621586818e+002
2.40436280000689e+000	5.33301144531636e+001	1.79966531979146e+002
2.40990542868655e+000	5.33301144492919e+001	1.79966442194030e+002
2.41546083444489e+000	5.33301144454018e+001	1.79966352230994e+002
2.42102904673613e+000	5.33301144414936e+001	1.79966262089561e+002
2.42661009508237e+000	5.33301144375668e+001	1.79966171769254e+002
2.43220400907377e+000	5.33301144336214e+001	1.79966081269592e+002
2.43781081836870e+000	5.33301144296576e+001	1.79965990590096e+002
2.44343055269392e+000	5.33301144256749e+001	1.79965899730286e+002
2.44906324184470e+000	5.33301144216735e+001	1.79965808689680e+002
2.45470891568498e+000	5.33301144176532e+001	1.79965717467795e+002
2.46036760414758e+000	5.33301144136138e+001	1.79965626064148e+002
2.46603933723429e+000	5.33301144095555e+001	1.79965534478253e+002
2.47172414501608e+000	5.33301144054782e+001	1.79965442709626e+002
2.47742205763324e+000	5.33301144013816e+001	1.79965350757780e+002
2.48313310529552e+000	5.33301143972655e+001	1.79965258622226e+002
2.48885731828234e+000	5.33301143931302e+001	1.79965166302478e+002
2.49459472694290e+000	5.33301143889753e+001	1.79965073798044e+002
2.50034536169638e+000	5.33301143848008e+001	1.79964981108436e+002
2.50610925303206e+000	5.33301143806068e+001	1.79964888233161e+002
2.51188643150953e+000	5.33301143763930e+001	1.79964795171727e+002
2.51767692775880e+000	5.33301143721593e+001	1.79964701923640e+002
2.52348077248052e+000	5.33301143679057e+001	1.79964608488407e+002
2.52929799644609e+000	5.33301143636321e+001	1.79964514865531e+002
2.53512863049786e+000	5.33301143593387e+001	1.79964421054517e+002
2.54097270554925e+000	5.33301143550246e+001	1.79964327054867e+002
2.54683025258499e+000	5.33301143506905e+001	1.79964232866082e+002
2.55270130266119e+000	5.33301143463359e+001	1.79964138487664e+002
2.55858588690559e+000	5.33301143419606e+001	1.79964043919112e+002
2.56448403651766e+000	5.33301143375650e+001	1.79963949159924e+002
2.57039578276881e+000	5.33301143331490e+001	1.79963854209599e+002
2.57632115700252e+000	5.33301143287120e+001	1.79963759067632e+002
2.58226019063454e+000	5.33301143242540e+001	1.79963663733519e+002
2.58821291515304e+000	5.33301143197752e+001	1.79963568206755e+002
2.59417936211876e+000	5.33301143152755e+001	1.79963472486833e+002
2.60015956316522e+000	5.33301143107545e+001	1.79963376573247e+002
2.60615354999884e+000	5.33301143062122e+001	1.79963280465486e+002
2.61216135439915e+000	5.33301143016487e+001	1.79963184163043e+002
2.61818300821893e+000	5.33301142970637e+001	1.79963087665405e+002
2.62421854338439e+000	5.33301142924573e+001	1.79962990972062e+002
2.63026799189533e+000	5.33301142878291e+001	1.79962894082501e+002
2.63633138582532e+000	5.33301142831796e+001	1.79962796996208e+002
2.64240875732189e+000	5.33301142785077e+001	1.79962699712669e+002
