Freq.	V(vf)
1.27938130415752e+000	(5.13775054369919e+001dB,-1.79994583248598e+002°)
1.28233058265602e+000	(5.13775054373487e+001dB,-1.79994607268325e+002°)
1.28528665994361e+000	(5.13775054377037e+001dB,-1.79994631259460e+002°)
1.28824955169313e+000	(5.13775054380570e+001dB,-1.79994655222130e+002°)
1.29121927361353e+000	(5.13775054384085e+001dB,-1.79994679156463e+002°)
1.29419584144998e+000	(5.13775054387581e+001dB,-1.79994703062586e+002°)
1.29717927098395e+000	(5.13775054391057e+001dB,-1.79994726940624e+002°)
1.30016957803328e+000	(5.13775054394516e+001dB,-1.79994750790706e+002°)
1.30316677845229e+000	(5.13775054397958e+001dB,-1.79994774612956e+002°)
1.30617088813183e+000	(5.13775054401381e+001dB,-1.79994798407502e+002°)
1.30918192299940e+000	(5.13775054404787e+001dB,-1.79994822174470e+002°)
1.31219989901920e+000	(5.13775054408173e+001dB,-1.79994845913985e+002°)
1.31522483219223e+000	(5.13775054411542e+001dB,-1.79994869626174e+002°)
1.31825673855640e+000	(5.13775054414893e+001dB,-1.79994893311162e+002°)
1.32129563418657e+000	(5.13775054418229e+001dB,-1.79994916969076e+002°)
1.32434153519466e+000	(5.13775054421545e+001dB,-1.79994940600039e+002°)
1.32739445772973e+000	(5.13775054424845e+001dB,-1.79994964204178e+002°)
1.33045441797808e+000	(5.13775054428127e+001dB,-1.79994987781617e+002°)
1.33352143216332e+000	(5.13775054431392e+001dB,-1.79995011332483e+002°)
1.33659551654643e+000	(5.13775054434638e+001dB,-1.79995034856899e+002°)
1.33967668742593e+000	(5.13775054437869e+001dB,-1.79995058354990e+002°)
1.34276496113786e+000	(5.13775054441082e+001dB,-1.79995081826881e+002°)
1.34586035405594e+000	(5.13775054444277e+001dB,-1.79995105272697e+002°)
1.34896288259164e+000	(5.13775054447455e+001dB,-1.79995128692561e+002°)
1.35207256319427e+000	(5.13775054450618e+001dB,-1.79995152086598e+002°)
1.35518941235103e+000	(5.13775054453764e+001dB,-1.79995175454931e+002°)
1.35831344658715e+000	(5.13775054456892e+001dB,-1.79995198797686e+002°)
1.36144468246594e+000	(5.13775054460003e+001dB,-1.79995222114985e+002°)
1.36458313658892e+000	(5.13775054463098e+001dB,-1.79995245406952e+002°)
1.36772882559584e+000	(5.13775054466177e+001dB,-1.79995268673711e+002°)
1.37088176616484e+000	(5.13775054469239e+001dB,-1.79995291915385e+002°)
1.37404197501251e+000	(5.13775054472284e+001dB,-1.79995315132097e+002°)
1.37720946889394e+000	(5.13775054475312e+001dB,-1.79995338323970e+002°)
1.38038426460288e+000	(5.13775054478325e+001dB,-1.79995361491128e+002°)
1.38356637897177e+000	(5.13775054481323e+001dB,-1.79995384633692e+002°)
1.38675582887188e+000	(5.13775054484302e+001dB,-1.79995407751787e+002°)
1.38995263121334e+000	(5.13775054487265e+001dB,-1.79995430845533e+002°)
1.39315680294529e+000	(5.13775054490213e+001dB,-1.79995453915055e+002°)
1.39636836105593e+000	(5.13775054493145e+001dB,-1.79995476960474e+002°)
1.39958732257261e+000	(5.13775054496061e+001dB,-1.79995499981912e+002°)
1.40281370456195e+000	(5.13775054498960e+001dB,-1.79995522979491e+002°)
1.40604752412990e+000	(5.13775054501844e+001dB,-1.79995545953334e+002°)
1.40928879842186e+000	(5.13775054504713e+001dB,-1.79995568903561e+002°)
1.41253754462274e+000	(5.13775054507569e+001dB,-1.79995591830296e+002°)
1.41579377995707e+000	(5.13775054510403e+001dB,-1.79995614733658e+002°)
1.41905752168908e+000	(5.13775054512588e+001dB,-1.79995637613771e+002°)
1.42232878712281e+000	(5.13775054515394e+001dB,-1.79995660470755e+002°)
1.42560759360218e+000	(5.13775054518185e+001dB,-1.79995683304730e+002°)
1.42889395851109e+000	(5.13775054520960e+001dB,-1.79995706115820e+002°)
1.43218789927353e+000	(5.13775054523720e+001dB,-1.79995728904143e+002°)
1.43548943335364e+000	(5.13775054526464e+001dB,-1.79995751669822e+002°)
1.43879857825583e+000	(5.13775054529192e+001dB,-1.79995774412976e+002°)
1.44211535152486e+000	(5.13775054531907e+001dB,-1.79995797133727e+002°)
1.44543977074592e+000	(5.13775054534606e+001dB,-1.79995819832194e+002°)
1.44877185354475e+000	(5.13775054537288e+001dB,-1.79995842508499e+002°)
1.45211161758773e+000	(5.13775054539959e+001dB,-1.79995865162761e+002°)
1.45545908058195e+000	(5.13775054542612e+001dB,-1.79995887795100e+002°)
1.45881426027534e+000	(5.13775054545251e+001dB,-1.79995910405637e+002°)
1.46217717445671e+000	(5.13775054547876e+001dB,-1.79995932994492e+002°)
1.46554784095590e+000	(5.13775054550482e+001dB,-1.79995955561783e+002°)
1.46892627764385e+000	(5.13775054553078e+001dB,-1.79995978107632e+002°)
1.47231250243271e+000	(5.13775054555659e+001dB,-1.79996000632156e+002°)
1.47570653327588e+000	(5.13775054558224e+001dB,-1.79996023135477e+002°)
1.47910838816819e+000	(5.13775054560775e+001dB,-1.79996045617712e+002°)
1.48251808514594e+000	(5.13775054563311e+001dB,-1.79996068078982e+002°)
1.48593564228699e+000	(5.13775054565831e+001dB,-1.79996090519405e+002°)
1.48936107771090e+000	(5.13775054568339e+001dB,-1.79996112939101e+002°)
1.49279440957898e+000	(5.13775054570835e+001dB,-1.79996135338187e+002°)
1.49623565609442e+000	(5.13775054573311e+001dB,-1.79996157716784e+002°)
1.49968483550236e+000	(5.13775054575775e+001dB,-1.79996180075009e+002°)
1.50314196609001e+000	(5.13775054578227e+001dB,-1.79996202412981e+002°)
1.50660706618673e+000	(5.13775054580662e+001dB,-1.79996224730819e+002°)
1.51008015416413e+000	(5.13775054583084e+001dB,-1.79996247028641e+002°)
1.51356124843619e+000	(5.13775054585491e+001dB,-1.79996269306565e+002°)
1.51705036745932e+000	(5.13775054587885e+001dB,-1.79996291564709e+002°)
1.52054752973248e+000	(5.13775054590266e+001dB,-1.79996313803191e+002°)
1.52405275379728e+000	(5.13775054592631e+001dB,-1.79996336022130e+002°)
1.52756605823806e+000	(5.13775054594985e+001dB,-1.79996358221642e+002°)
1.53108746168202e+000	(5.13775054597323e+001dB,-1.79996380401846e+002°)
1.53461698279928e+000	(5.13775054599649e+001dB,-1.79996402562860e+002°)
1.53815464030302e+000	(5.13775054601959e+001dB,-1.79996424704800e+002°)
1.54170045294954e+000	(5.13775054604256e+001dB,-1.79996446827784e+002°)
1.54525443953840e+000	(5.13775054606539e+001dB,-1.79996468931930e+002°)
1.54881661891247e+000	(5.13775054608810e+001dB,-1.79996491017354e+002°)
1.55238700995807e+000	(5.13775054611067e+001dB,-1.79996513084174e+002°)
1.55596563160506e+000	(5.13775054613310e+001dB,-1.79996535132507e+002°)
1.55955250282694e+000	(5.13775054615539e+001dB,-1.79996557162470e+002°)
1.56314764264094e+000	(5.13775054617757e+001dB,-1.79996579174178e+002°)
1.56675107010813e+000	(5.13775054619959e+001dB,-1.79996601167750e+002°)
1.57036280433354e+000	(5.13775054622151e+001dB,-1.79996623143302e+002°)
1.57398286446620e+000	(5.13775054624326e+001dB,-1.79996645100950e+002°)
1.57761126969933e+000	(5.13775054626490e+001dB,-1.79996667040811e+002°)
1.58124803927037e+000	(5.13775054628641e+001dB,-1.79996688963000e+002°)
1.58489319246110e+000	(5.13775054630778e+001dB,-1.79996710867635e+002°)
1.58854674859776e+000	(5.13775054632904e+001dB,-1.79996732754831e+002°)
1.59220872705115e+000	(5.13775054635014e+001dB,-1.79996754624705e+002°)
1.59587914723672e+000	(5.13775054637112e+001dB,-1.79996776477372e+002°)
1.59955802861465e+000	(5.13775054639200e+001dB,-1.79996798312948e+002°)
1.60324539069002e+000	(5.13775054641272e+001dB,-1.79996820131549e+002°)
1.60694125301286e+000	(5.13775054643332e+001dB,-1.79996841933290e+002°)
1.61064563517825e+000	(5.13775054645378e+001dB,-1.79996863718288e+002°)
1.61435855682647e+000	(5.13775054647413e+001dB,-1.79996885486658e+002°)
1.61808003764305e+000	(5.13775054649435e+001dB,-1.79996907238515e+002°)
1.62181009735891e+000	(5.13775054651445e+001dB,-1.79996928973974e+002°)
1.62554875575047e+000	(5.13775054653440e+001dB,-1.79996950693151e+002°)
1.62929603263970e+000	(5.13775054655425e+001dB,-1.79996972396161e+002°)
1.63305194789432e+000	(5.13775054657397e+001dB,-1.79996994083119e+002°)
1.63681652142779e+000	(5.13775054659355e+001dB,-1.79997015754140e+002°)
1.64058977319952e+000	(5.13775054661303e+001dB,-1.79997037409339e+002°)
1.64437172321491e+000	(5.13775054663238e+001dB,-1.79997059048830e+002°)
1.64816239152549e+000	(5.13775054665157e+001dB,-1.79997080672729e+002°)
1.65196179822900e+000	(5.13775054667068e+001dB,-1.79997102281149e+002°)
1.65576996346951e+000	(5.13775054668965e+001dB,-1.79997123874207e+002°)
1.65958690743754e+000	(5.13775054670850e+001dB,-1.79997145452015e+002°)
1.66341265037015e+000	(5.13775054672724e+001dB,-1.79997167014689e+002°)
1.66724721255104e+000	(5.13775054674584e+001dB,-1.79997188562342e+002°)
1.67109061431069e+000	(5.13775054676433e+001dB,-1.79997210095090e+002°)
1.67494287602642e+000	(5.13775054678272e+001dB,-1.79997231613046e+002°)
1.67880401812254e+000	(5.13775054680094e+001dB,-1.79997253116324e+002°)
1.68267406107045e+000	(5.13775054681908e+001dB,-1.79997274605038e+002°)
1.68655302538872e+000	(5.13775054683708e+001dB,-1.79997296079303e+002°)
1.69044093164324e+000	(5.13775054685497e+001dB,-1.79997317539232e+002°)
1.69433780044731e+000	(5.13775054687274e+001dB,-1.79997338984938e+002°)
1.69824365246172e+000	(5.13775054689040e+001dB,-1.79997360416537e+002°)
1.70215850839493e+000	(5.13775054690793e+001dB,-1.79997381834140e+002°)
1.70608238900310e+000	(5.13775054692533e+001dB,-1.79997403237862e+002°)
1.71001531509027e+000	(5.13775054694264e+001dB,-1.79997424627816e+002°)
1.71395730750840e+000	(5.13775054695982e+001dB,-1.79997446004116e+002°)
1.71790838715757e+000	(5.13775054697688e+001dB,-1.79997467366875e+002°)
1.72186857498599e+000	(5.13775054699383e+001dB,-1.79997488716206e+002°)
1.72583789199018e+000	(5.13775054701067e+001dB,-1.79997510052223e+002°)
1.72981635921508e+000	(5.13775054702739e+001dB,-1.79997531375038e+002°)
1.73380399775412e+000	(5.13775054704398e+001dB,-1.79997552684765e+002°)
1.73780082874935e+000	(5.13775054706049e+001dB,-1.79997573981516e+002°)
1.74180687339159e+000	(5.13775054707687e+001dB,-1.79997595265405e+002°)
1.74582215292048e+000	(5.13775054709312e+001dB,-1.79997616536544e+002°)
1.74984668862464e+000	(5.13775054710927e+001dB,-1.79997637795046e+002°)
1.75388050184174e+000	(5.13775054712529e+001dB,-1.79997659041024e+002°)
1.75792361395867e+000	(5.13775054714121e+001dB,-1.79997680274591e+002°)
1.76197604641161e+000	(5.13775054715703e+001dB,-1.79997701495859e+002°)
1.76603782068614e+000	(5.13775054717271e+001dB,-1.79997722704940e+002°)
1.77010895831740e+000	(5.13775054718831e+001dB,-1.79997743901947e+002°)
1.77418948089014e+000	(5.13775054720380e+001dB,-1.79997765086992e+002°)
1.77827941003890e+000	(5.13775054721916e+001dB,-1.79997786260189e+002°)
1.78237876744807e+000	(5.13775054723440e+001dB,-1.79997807421648e+002°)
1.78648757485203e+000	(5.13775054724954e+001dB,-1.79997828571482e+002°)
1.79060585403527e+000	(5.13775054726458e+001dB,-1.79997849709804e+002°)
1.79473362683250e+000	(5.13775054727949e+001dB,-1.79997870836725e+002°)
1.79887091512876e+000	(5.13775054729431e+001dB,-1.79997891952358e+002°)
1.80301774085955e+000	(5.13775054730901e+001dB,-1.79997913056813e+002°)
1.80717412601090e+000	(5.13775054732359e+001dB,-1.79997934150205e+002°)
1.81134009261958e+000	(5.13775054733809e+001dB,-1.79997955232643e+002°)
1.81551566277311e+000	(5.13775054735247e+001dB,-1.79997976304240e+002°)
1.81970085860996e+000	(5.13775054736672e+001dB,-1.79997997365107e+002°)
1.82389570231961e+000	(5.13775054738089e+001dB,-1.79998018415357e+002°)
1.82810021614272e+000	(5.13775054739493e+001dB,-1.79998039455101e+002°)
1.83231442237119e+000	(5.13775054740887e+001dB,-1.79998060484450e+002°)
1.83653834334832e+000	(5.13775054742272e+001dB,-1.79998081503515e+002°)
1.84077200146893e+000	(5.13775054743644e+001dB,-1.79998102512410e+002°)
1.84501541917945e+000	(5.13775054745006e+001dB,-1.79998123511244e+002°)
1.84926861897805e+000	(5.13775054746356e+001dB,-1.79998144500129e+002°)
1.85353162341479e+000	(5.13775054747698e+001dB,-1.79998165479176e+002°)
1.85780445509167e+000	(5.13775054749028e+001dB,-1.79998186448497e+002°)
1.86208713666284e+000	(5.13775054750349e+001dB,-1.79998207408202e+002°)
1.86637969083464e+000	(5.13775054751659e+001dB,-1.79998228358404e+002°)
1.87068214036577e+000	(5.13775054752958e+001dB,-1.79998249299212e+002°)
1.87499450806739e+000	(5.13775054754247e+001dB,-1.79998270230738e+002°)
1.87931681680324e+000	(5.13775054755524e+001dB,-1.79998291153094e+002°)
1.88364908948977e+000	(5.13775054756794e+001dB,-1.79998312066389e+002°)
1.88799134909627e+000	(5.13775054758051e+001dB,-1.79998332970735e+002°)
1.89234361864495e+000	(5.13775054759297e+001dB,-1.79998353866242e+002°)
1.89670592121112e+000	(5.13775054760535e+001dB,-1.79998374753022e+002°)
1.90107827992327e+000	(5.13775054761761e+001dB,-1.79998395631185e+002°)
1.90546071796322e+000	(5.13775054762979e+001dB,-1.79998416500841e+002°)
1.90985325856621e+000	(5.13775054764185e+001dB,-1.79998437362103e+002°)
1.91425592502106e+000	(5.13775054765381e+001dB,-1.79998458215079e+002°)
1.91866874067026e+000	(5.13775054766567e+001dB,-1.79998479059881e+002°)
1.92309172891013e+000	(5.13775054767742e+001dB,-1.79998499896618e+002°)
1.92752491319091e+000	(5.13775054768908e+001dB,-1.79998520725403e+002°)
1.93196831701690e+000	(5.13775054770063e+001dB,-1.79998541546345e+002°)
1.93642196394658e+000	(5.13775054771208e+001dB,-1.79998562359554e+002°)
1.94088587759275e+000	(5.13775054772345e+001dB,-1.79998583165140e+002°)
1.94536008162263e+000	(5.13775054773469e+001dB,-1.79998603963215e+002°)
1.94984459975802e+000	(5.13775054774585e+001dB,-1.79998624753888e+002°)
1.95433945577537e+000	(5.13775054775691e+001dB,-1.79998645537270e+002°)
1.95884467350596e+000	(5.13775054776785e+001dB,-1.79998666313471e+002°)
1.96336027683602e+000	(5.13775054777871e+001dB,-1.79998687082600e+002°)
1.96788628970682e+000	(5.13775054778947e+001dB,-1.79998707844769e+002°)
1.97242273611482e+000	(5.13775054780012e+001dB,-1.79998728600086e+002°)
1.97696964011183e+000	(5.13775054781068e+001dB,-1.79998749348663e+002°)
1.98152702580507e+000	(5.13775054782114e+001dB,-1.79998770090609e+002°)
1.98609491735734e+000	(5.13775054783149e+001dB,-1.79998790826034e+002°)
1.99067333898716e+000	(5.13775054784176e+001dB,-1.79998811555049e+002°)
1.99526231496885e+000	(5.13775054785193e+001dB,-1.79998832277762e+002°)
1.99986186963271e+000	(5.13775054786200e+001dB,-1.79998852994284e+002°)
2.00447202736513e+000	(5.13775054787198e+001dB,-1.79998873704725e+002°)
2.00909281260870e+000	(5.13775054788185e+001dB,-1.79998894409194e+002°)
2.01372424986236e+000	(5.13775054789163e+001dB,-1.79998915107801e+002°)
2.01836636368153e+000	(5.13775054790129e+001dB,-1.79998935800657e+002°)
2.02301917867824e+000	(5.13775054791087e+001dB,-1.79998956487870e+002°)
2.02768271952125e+000	(5.13775054792038e+001dB,-1.79998977169551e+002°)
2.03235701093619e+000	(5.13775054792977e+001dB,-1.79998997845808e+002°)
2.03704207770569e+000	(5.13775054793905e+001dB,-1.79999018516753e+002°)
2.04173794466950e+000	(5.13775054794190e+001dB,-1.79999039182493e+002°)
2.04644463672464e+000	(5.13775054795101e+001dB,-1.79999059843140e+002°)
2.05116217882553e+000	(5.13775054796002e+001dB,-1.79999080498802e+002°)
2.05589059598411e+000	(5.13775054796893e+001dB,-1.79999101149588e+002°)
2.06062991326997e+000	(5.13775054797775e+001dB,-1.79999121795610e+002°)
2.06538015581050e+000	(5.13775054798648e+001dB,-1.79999142436975e+002°)
2.07014134879101e+000	(5.13775054799513e+001dB,-1.79999163073793e+002°)
2.07491351745488e+000	(5.13775054800364e+001dB,-1.79999183706174e+002°)
2.07969668710366e+000	(5.13775054801209e+001dB,-1.79999204334227e+002°)
2.08449088309726e+000	(5.13775054802043e+001dB,-1.79999224958061e+002°)
2.08929613085401e+000	(5.13775054802869e+001dB,-1.79999245577787e+002°)
2.09411245585086e+000	(5.13775054803684e+001dB,-1.79999266193512e+002°)
2.09893988362349e+000	(5.13775054804490e+001dB,-1.79999286805347e+002°)
2.10377843976644e+000	(5.13775054805288e+001dB,-1.79999307413401e+002°)
2.10862814993326e+000	(5.13775054806076e+001dB,-1.79999328017782e+002°)
2.11348903983661e+000	(5.13775054806853e+001dB,-1.79999348618601e+002°)
2.11836113524847e+000	(5.13775054807624e+001dB,-1.79999369215966e+002°)
2.12324446200018e+000	(5.13775054808385e+001dB,-1.79999389809987e+002°)
2.12813904598268e+000	(5.13775054809134e+001dB,-1.79999410400773e+002°)
2.13304491314654e+000	(5.13775054809879e+001dB,-1.79999430988433e+002°)
2.13796208950220e+000	(5.13775054810609e+001dB,-1.79999451573076e+002°)
2.14289060112002e+000	(5.13775054811332e+001dB,-1.79999472154811e+002°)
2.14783047413050e+000	(5.13775054812047e+001dB,-1.79999492733747e+002°)
2.15278173472434e+000	(5.13775054812752e+001dB,-1.79999513309995e+002°)
2.15774440915263e+000	(5.13775054810902e+001dB,-1.79999533883661e+002°)
2.16271852372698e+000	(5.13775054811590e+001dB,-1.79999554454857e+002°)
2.16770410481966e+000	(5.13775054812267e+001dB,-1.79999575023690e+002°)
2.17270117886371e+000	(5.13775054812936e+001dB,-1.79999595590270e+002°)
2.17770977235312e+000	(5.13775054813595e+001dB,-1.79999616154706e+002°)
2.18272991184296e+000	(5.13775054814247e+001dB,-1.79999636717107e+002°)
2.18776162394952e+000	(5.13775054814886e+001dB,-1.79999657277581e+002°)
2.19280493535041e+000	(5.13775054815519e+001dB,-1.79999677836239e+002°)
2.19785987278479e+000	(5.13775054816142e+001dB,-1.79999698393188e+002°)
2.20292646305342e+000	(5.13775054816756e+001dB,-1.79999718948539e+002°)
2.20800473301886e+000	(5.13775054817361e+001dB,-1.79999739502399e+002°)
2.21309470960560e+000	(5.13775054817957e+001dB,-1.79999760054878e+002°)
2.21819641980018e+000	(5.13775054818544e+001dB,-1.79999780606085e+002°)
2.22330989065136e+000	(5.13775054819123e+001dB,-1.79999801156129e+002°)
2.22843514927026e+000	(5.13775054819691e+001dB,-1.79999821705119e+002°)
2.23357222283049e+000	(5.13775054820251e+001dB,-1.79999842253163e+002°)
2.23872113856830e+000	(5.13775054820800e+001dB,-1.79999862800371e+002°)
2.24388192378273e+000	(5.13775054821345e+001dB,-1.79999883346851e+002°)
2.24905460583574e+000	(5.13775054821880e+001dB,-1.79999903892713e+002°)
2.25423921215239e+000	(5.13775054822402e+001dB,-1.79999924438066e+002°)
2.25943577022094e+000	(5.13775054822918e+001dB,-1.79999944983018e+002°)
2.26464430759302e+000	(5.13775054823425e+001dB,-1.79999965527678e+002°)
2.26986485188378e+000	(5.13775054823922e+001dB,-1.79999986072155e+002°)
2.27509743077203e+000	(5.13775054824412e+001dB,1.79999993383441e+002°)
